"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Sub-Saharan Africa","SSF","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.44850644512363","6.5095231139007","6.5866613731695","6.59109313480496","6.53448613744685","6.52562568320508","6.53128793497184","6.48135086488866","6.54389605821227","6.49219321902215","6.45596100702395","6.44004846881584","6.33330154611247","6.00000723086364","5.84181156253981","5.61590132071553","5.42371503075787","5.22696504679384","5.35740868885458","5.56589815422838","5.50723257674172","5.4846707086984","5.35981296840421","5.31649227270368","5.31911952262902","5.70423019482913","5.90250923685417","5.96434510902853","6.13587881098706","",
"Sub-Saharan Africa","SSF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9120064530161","11.9932113632686","12.1695834456459","12.2024676522565","12.2254367506143","12.3047528937156","12.3315897725177","12.303898105775","12.4531498168672","12.4028657987811","12.5372904940188","12.8554863608943","12.9096154852553","12.3716357543112","12.1571679820496","11.8206101952506","11.4527460651732","10.8020958018408","11.2017524642978","11.9861696026307","11.8518982537785","11.803395313193","11.5538547791967","11.072573677889","10.992495294995","11.7802481579456","11.8582287484489","12.0587351703885","12.438600291945","",
"Sub-Saharan Africa","SSF","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1444688203377","78.0956842825161","77.9837658286931","77.8372094194703","77.6374003292449","77.3745239290172","77.1937748737581","77.0134481002141","76.8377650285083","76.6481785058234","76.4417009159613","76.312181255354","76.110197721584","75.9511772300472","75.7865952697655","75.6290613079704","75.5683909467607","75.4718946760824","75.3450352294416","75.0505929698858","74.737978670591","74.5945808547823","74.022395944588","73.4751780314988","73.1915394838281","73.027312762004","72.822511403678","72.9288257135114","73.0166493366382","73.0991578680316","",
"Sub-Saharan Africa","SSF","Labor force participation rate for ages 15-24, total (%) (national estimate)","SL.TLF.ACTI.1524.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6097904019586","10.5505168953743","10.4882141367494","10.4281982033474","10.3591283297178","10.2867937654332","10.2097581860955","10.1124791672356","10.0077525934078","9.87848036037358","9.7751909216173","9.68337144533189","9.67655684168322","9.65239731365494","9.59678457383595","9.64773413605433","9.68329714445151","9.7615779824738","9.76495521105619","9.78320739308917","9.91426144556264","10.1684827260577","10.4018711885369","10.5812120796241","10.7289285297721","10.7046830720954","10.7540800552622","10.7263723572493","10.6870732932475","",
"Sub-Saharan Africa","SSF","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.6836092506811","65.5870879784272","65.4626670628749","65.3824123597288","65.3219710402238","65.2708175093384","65.2206979384886","65.1828611291974","65.0614561722548","65.0213964627783","64.980857057721","64.8009764768654","64.8160205626456","64.9667214397561","64.9849206707152","65.0844738020415","65.1848616458935","65.3045336906219","64.9166567803524","64.3909266066398","64.3439682086841","63.8321630834334","63.4529657687027","63.1821609712767","63.0996314494242","62.7175052508321","62.7258204011386","62.8569732867352","62.90886510422","60.7280522971934",
"Sub-Saharan Africa","SSF","Employment to population ratio, ages 15-24, male (%) (national estimate)","SL.EMP.1524.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1","89.6","90.4","91.1","91.3","91.1","90.7","90.6","90.8","90.9","91","90.9","90.8","91","90.6","90.2","89.6","89.1","88.6","88.5","88.1","87.4","86.9","86.8","86.5","86.4","86.4","86.2","86.1","","",
"Sub-Saharan Africa","SSF","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Domestic general government health expenditure (% of GDP)","SH.XPD.GHED.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68300320699715","1.77000102700602","1.48177752684933","1.70359749289681","1.95959950920692","1.87264286954614","1.88436071258319","1.8452024806867","1.72445994017986","1.90993423969441","1.93676217618938","1.95396017519333","1.93531258670167","1.81161115954932","1.7280145966799","1.83244897967663","1.81641776787516","1.91283332885943","1.92293536679141","","",
"Sub-Saharan Africa","SSF","Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","SH.UHC.NOP2.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12255400","","","","","9905500","","","","","13471200","","","","","13363600","","","","","",
"Sub-Saharan Africa","SSF","Mortality caused by road traffic injury (per 100,000 population)","SH.STA.TRAF.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9334328421084","29.5422836568205","29.7690872710841","29.6970753289945","29.2469349897184","28.8702073107219","28.6520748077067","27.8612461095075","27.4917834251695","27.6336906532317","27.5360052132671","26.924079593995","26.7549638360422","26.4812555625853","26.7107913260445","26.8345261117054","27.1444273244944","27.1197863630307","27.1595438698692","27.4378710428248","",
"Sub-Saharan Africa","SSF","Prevalence of overweight, weight for height, male (% of children under 5)","SH.STA.OWGH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Diabetes prevalence (% of population ages 20 to 79)","SH.STA.DIAB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52592333776732","","","","","","","","","",
"Sub-Saharan Africa","SSF","Prevalence of current tobacco use, females (% of female adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13349253506927","","","5.29550084803604","","4.81793793307169","","4.35717689097811","","3.98042787515104","","3.59899062514537","","",
"Sub-Saharan Africa","SSF","Immunization, HepB3 (% of one-year-old children)","SH.IMM.HEPB","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.163522437874916","0","0.119542060615068","0.122578203891434","0.365696099461147","0.578245108999885","4.10470754703946","4.13156726101115","4.08937032329019","4.67831553805168","5.44262591877059","23.5327981584225","27.068648206236","29.9389428924652","39.108555043379","44.8802074002815","61.9882699126709","62.9023222422776","70.8148716302784","68.6573782607433","69.803168430685","69.1318287391747","69.0236379696712","70.2737924146293","70.026448837076","72.0476722371727","72.5063590728783","72.7651684381712","73.225756456703","",
"Sub-Saharan Africa","SSF","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6736806272419","45.54267883666","46.4702569379159","47.3972455983515","48.3418698665919","49.356241183511","50.3769765896995","51.3816609868539","52.4358924376456","53.4928712384821","54.5531058639871","55.4476007561797","56.4846511665412","57.5225606801755","58.5611915268347","59.6021771137936","60.6379187903585","61.6582835380733","62.6379293555872","63.611139239954","64.4619227649844",
"Sub-Saharan Africa","SSF","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4","25.6","25","24.6","24.3","23.5","22.4","21.8","21.1","20.4","19.7","19","18.3","17.6","16.9","16.2","15.6","14.9","14.3","13.7","13.2","12.7","12.2","11.8","11.5","11.1","10.7","10.4","10.1","9.9","",
"Sub-Saharan Africa","SSF","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)","SH.ALC.PCAP.MA.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3351537757941","","","","","9.97601000788416","","","","","10.2851083213708","","","","","9.56903681328461","","","9.51351157941691","","",
"Sub-Saharan Africa","SSF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.32265496253967","2.80913496017456","3.43271994590759","3.06089997291565","","3.10963010787964","3.52218008041382","3.56625998020172","","3.2853000164032","3.60188007354737","3.54563498497009","3.77711498737335","3.52075505256653","3.68952989578247","4.12603998184204","3.73580503463746","3.56160998344421","3.78976988792419","3.64186000823975","3.53498005867004","",
"Sub-Saharan Africa","SSF","Pupil-teacher ratio, tertiary","SE.TER.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Secondary education, teachers (% female)","SE.SEC.TCHR.FE.ZS","","","","","","","","","","","","","","","","","35.2582397460938","35.0521812438965","34.1613502502441","33.7500114440918","33.4680099487305","32.9717216491699","31.0538692474365","31.1961307525635","31.3159599304199","32.0051803588867","32.4292984008789","32.5204391479492","31.9957904815674","32.3209114074707","32.7061195373535","32.7734718322754","33.1350517272949","33.1929397583008","33.8434982299805","33.1283302307129","32.7391204833984","32.336498260498","31.8943996429443","31.6122894287109","31.393009185791","31.4713401794434","30.0882301330566","30.4160709381104","30.0330505371094","29.0037403106689","30.3841705322266","28.8591804504395","30.5032405853271","31.1823902130127","32.1069717407227","32.8566284179688","31.7772006988525","31.8093490600586","31.820650100708","32.2470817565918","31.7543697357178","32.2434997558594","32.4540901184082","32.5850982666016","",
"Sub-Saharan Africa","SSF","School enrollment, secondary, male (% net)","SE.SEC.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2383","21.58387","22.42327","23.35992","24.5254","25.52028","26.82885","27.83594","28.78653","29.84663","31.40719","32.60563","33.93098","34.14778","34.42893","35.28495","35.91007","36.66622","36.82409","36.90711","37.16512","","",
"Sub-Saharan Africa","SSF","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","60.5516395568848","59.554859161377","57.1203308105469","54.5156517028809","51.3458595275879","49.0399208068848","46.8542785644531","45.2189102172852","44.806999206543","45.342700958252","46.6142196655273","48.277759552002","49.4089813232422","50.0542984008789","49.7555618286133","50.3693389892578","49.2829208374023","49.5604515075684","49.0684089660645","48.8157501220703","48.7727394104004","50.2013893127441","47.194751739502","46.0130882263184","44.7945594787598","42.6241798400879","40.4573516845703","38.8525581359863","36.0624885559082","33.9248809814453","31.6048793792725","29.4570407867432","27.3764190673828","25.9246406555176","25.2221908569336","25.3702507019043","23.9940395355225","23.3345203399658","22.8225708007813","22.5774898529053","22.9485397338867","22.4577198028564","22.4003200531006","21.8795604705811","22.076940536499","22.0436401367188",
"Sub-Saharan Africa","SSF","Persistence to last grade of primary, female (% of cohort)","SE.PRM.PRSL.FE.ZS","","","","","","","","","","","","60.3865203857422","60.723560333252","62.5505599975586","63.2482681274414","62.8807907104492","63.7529182434082","64.6324691772461","64.157096862793","64.3643188476563","64.0675735473633","63.9411010742188","65.1598205566406","64.591796875","64.5368576049805","64.7890090942383","64.8813095092773","64.2477188110352","64.246452331543","64.2977905273438","64.9260482788086","64.2407531738281","65.3154373168945","64.4042892456055","63.0244216918945","63.1370506286621","61.4042510986328","61.5994606018066","61.9053916931152","61.3490180969238","63.1416397094727","64.3192901611328","62.3161010742188","60.2810897827148","61.1509017944336","62.4983291625977","57.7496490478516","56.5769691467285","60.461311340332","56.558219909668","55.6935386657715","58.0492706298828","56.8171195983887","57.5928001403809","58.7143211364746","59.1296997070313","58.4544486999512","59.1159896850586","59.6516189575195","59.669059753418","",
"Sub-Saharan Africa","SSF","Gross intake ratio in first grade of primary education, female (% of relevant age group)","SE.PRM.GINT.FE.ZS","","","","","","","","","","","","","59.55539","59.95345","67.19017","68.75026","71.0135","72.68755","76.5067","79.32111","82.65838","85.03187","85.94105","83.12425","81.10785","79.90359","77.90514","77.83964","76.87418","78.08808","75.78238","74.94682","75.15658","76.26396","76.50059","79.41306","80.13625","87.27753","84.42486","85.47577","89.17513","94.2851","97.09698","98.97579","101.7359","105.9624","105.3862","108.0105","110.2837","108.2463","106.2048","108.23","108.2059","109.0483","109.7424","108.9214","109.2285","108.9696","108.0301","","",
"Sub-Saharan Africa","SSF","Trained teachers in preprimary education, male (% of male teachers)","SE.PRE.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.9666900634766","40.7613105773926","34.9859809875488","34.1417007446289","30.5411701202393","37.9904708862305","44.0012092590332","48.3617286682129","45.6167182922363","40.1078109741211","35.0614585876465","35.505859375","56.9009094238281","61.0587882995605","62.7359886169434","62.3397598266602","61.7203102111816","","",
"Sub-Saharan Africa","SSF","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","71.1545486450195","71.3076629638672","71.7342224121094","71.8234786987305","72.1564102172852","72.3870697021484","72.4201202392578","72.298210144043","72.4076614379883","72.4824981689453","72.3638381958008","72.4215927124023","72.5845794677734","72.5755615234375","73.1895065307617","72.2269592285156","72.2185516357422","74.4636764526367","74.5468368530273","75.68701171875","74.3973617553711","74.6205062866211","73.683349609375","73.7747421264648","74.083381652832","74.6557388305664","75.7670135498047","77.0026168823242","77.5737380981445","77.9838562011719","78.2795104980469","78.42919921875","78.6357574462891","78.7750473022461","78.9628067016602","79.1686477661133",
"Sub-Saharan Africa","SSF","Coverage of social safety net programs in poorest quintile (% of population)","per_sa_allsa.cov_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","PA.NUS.PPPC.RF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Gross savings (current LCU)","NY.GNS.ICTR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GNI (current US$)","NY.GNP.MKTP.CD","25027134610.6586","26402587465.212","28258995155.3599","30467525619.1677","33108563541.6032","36035794318.1151","38828240301.8801","39686913652.5199","42004264647.6711","47473055287.8049","56976139556.2484","57002444326.2821","64411634045.7898","82292279703.9192","108802909126.245","120628443534.765","132286527050.732","144001839982.088","157979964617.059","193352083551.798","244749907143.634","358954462990.737","328114251523.001","284751810851.707","248927587198.821","234034227754.347","240245621651.424","273564365319.983","280636520557.318","278378998544.865","312151280820.041","316858862880.369","319294183686.666","311480075176.077","309425074726.959","361618486479.975","371656173873.082","387467590490.131","374020662621.369","378505879553.868","396889872635.1","381074707999.46","413908788279","522851394831.891","650628344462.891","772835334887.859","925479702545.49","1061842007638.66","1198724554933.79","1156531142512.3","1357960677916.28","1523229286500.83","1596019543149.53","1695700513745.74","1768228712377.5","1628786062906.73","1524072285799.87","1616917733164.56","1693310701651.48","1748547073025.64","1656906614873.88",
"Sub-Saharan Africa","SSF","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1533220954378.57","1541895265184.04","1537002029282.59","1526757441744.31","1543943900946.36","1598596180286.24","1682079772314.16","1747169676228.82","1791279677794.74","1832356587780.07","1895074003796.82","1975737063086.73","2092461988602","2176072330047.28","2317827960522.81","2457802296013.8","2608205204926.95","2769967270869.91","2913581717442.12","3000062067547.38","3177300279331.5","3318556291488.52","3440368601317.18","3611824451069.67","3788344194096.37","3902096886550.76","3965722069037.13","4073011149754.88","4189772306289.16","4302137251066.7","4220426999695.57",
"Sub-Saharan Africa","SSF","GDP deflator: linked series (base year varies by country)","NY.GDP.DEFL.ZS.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
