Country Name,Country Code,Series Name,Series Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sudan,SDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,66.78327045,78.14027946,82.55116501,83.2059401,98.28910399,109.7852101,118.7863557,130.032978,150.0128212,175.1627601,190.0441747,211.1412455,213.8509202,256.7562291,..,..,..,..,..,..
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,498.2995828,527.1309809,499.2817675,486.6490707,483.9738356,508.1577107,480.8005063,478.1883971,484.0650005,483.6921183,471.2163133,395.6589393,394.6062255,394.6396693,..,..,..,..,..,..
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.90846237,11.92295558,12.77754728,14.45393395,14.61406483,15.29282278,17.12210343,20.53111545,21.76599592,20.35442616,15.74121322,12.07008767,11.68602,0.6700147674,0.7303668169,0.7129922101,0.6643617957,0.6111680563,0.6305741473,0.4357651819
Sudan,SDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,15010981050,16131307065,17322489066,18376488692,17579077748,18486143553,19796609171,20335215853,21112640260,22322844219,21180844800,21822049522,22500007302,21773895616,21401429541,21091694447,21700605590,21529048700,22264288833,22953534424
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.402,5.334,5.268,5.204,5.143,5.085,5.03,4.977,4.926,4.876,4.824,4.771,4.715,4.656,4.594,4.532,4.469,4.407,4.347,..
Sudan,SDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,574000000,713180000,1349190000,1511070000,1561689997,1841833814,1504379838,1653120315,1726298403,2063730998,1734376994,2311460740,1687884179,1251280889,1728373403,1063767535,1065298481,1135787164,825354992.3,716939710.6
Sudan,SDN,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,200811.7,199069.22,197326.74,195584.26,193841.78,192099.3,190481.9,188760.3,187038.7,185317.1,183595.5
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,15716489370,18136839087,21355576673,26645490675,35182105414,45264519503,59440139775,64831935604,51621044077,58962978034,55018567211,37632919967,43024018082,49516748618,51726758677,42630376000,41283617976,30964349685,26155799325,21329109522
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.500360421,6.006471536,6.288808161,5.140888518,5.643515513,6.531411747,5.735274237,3.846744731,-2.767704366,3.858241952,-3.213532093,-17.0046884,1.955144633,4.661379542,1.910176891,3.467642184,0.7092562848,-2.68093055,-2.178251045,-3.629805626
Sudan,SDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,370,430,520,620,760,930,1170,1370,1340,1260,1280,1140,1080,1150,1220,1180,1050,840,690,530
Sudan,SDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2700,2810,2960,3110,3310,3510,3730,3810,3700,3620,3930,3600,3590,4340,4330,4660,4410,4210,4080,3860
Sudan,SDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,12896550079,15126576013,18896005838,23278563379,29248418117,36744554059,47537135306,57456274011,57608797747,55407998843,51489031701,41279323893,40029645367,43851218697,47421486583,47072397103,42957144540,35221858674,29534214202,23381005494
Sudan,SDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,92898613575,99423245038,107908445633,116382066849,127243901955,138750420521,151687859658,159156680250,158674953066,159677404443,158104726209,130339540706,133036641534,164924996240,168635354599,185703607001,180187070157,176100493883,174704511943,169108261401
Sudan,SDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.38937382,25.61928881,26.22330614,28.0490546,28.46358891,29.03853553,27.03018555,26.22177362,27.64457862,25.2580551,21.6883721,24.59938083,26.65781762,34.84551591,37.05884844,35.53379887,39.54908178,36.71006393,35.80423854,31.92745139
Sudan,SDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,3.17E-06,0.100655282,0.003437606143,0.2029062817,1.383892849,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,58,58,65,67,69,73,79,79,82,90,87,85,85,86,87,86,90,88,90,..
Sudan,SDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.73282776,14.21597877,14.18769395,16.13194568,21.41276956,21.10766832,17.50280204,17.60808899,22.57837309,23.30457145,13.84695705,16.05357252,14.45615949,0.7077821952,0.7706290994,0.742996418,0.7980227462,0.6838854961,0.5882711599,0.3488656394
Sudan,SDN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,6.8,..,..,..,..,7.8,..,..,..,..,..,..
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.53811544,20.7757914,19.84131025,21.4151752,21.97634626,22.97786131,26.32852359,28.20733964,25.65087316,21.14204692,20.3300649,17.61752668,20.23674556,18.10049606,16.07121074,17.35460571,16.61740797,20.7757619,21.73630133,23.36883939
Sudan,SDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,21.13399117,10.80123523,9.799924104,17.27399792,18.05440287,7.652254305,15.30662148,8.891016613,1.862131893,22.66941921,26.32834997,30.12859314,36.42862912,34.06698552,14.02255744,20.68558773,34.62237073,55.97532544,51.97889335,115.2777685
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.859,59.258,59.67,60.092,60.525,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,65.311,..
Sudan,SDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,23.26855517,24.23244745,25.39851807,29.47215383,32.91730231,30.33501769,29.70046852,32.42692017,34.76876596,36.37706357,35.3135332,35.33076894,34.18555648,27.38669315,24.50955816,26.75322404,32.05629896,36.58400746,49.80157493,63.95485
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.944044911,3.273800351,2.256184394,5.782620161,4.39231199,4.600271343,5.28804642,4.978932323,5.453930314,..,..,..,..,..,2.655921816,2.65023238,3.507166087,1.783457419,1.644621089,1.131725699
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.30171236,0.53902743,1.448593733,2.801567744,4.749691364,11.83527483,20.20390523,28.68925131,35.73563389,52.37581181,70.88093666,76.41808263,74.60472776,73.19201515,71.81590856,69.78439192,70.18317784,72.00791416,77.11203717,80.26408427
Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,100.9,97.4,94.2,91,88.1,85.3,82.7,80.2,77.9,75.7,73.7,71.7,69.8,67.9,65.9,63.9,62,60.1,58.4,56.6
Sudan,SDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,91.79044688,90.05345425,100.5147098,117.0649438,153.1520323,173.32622,180.7635832,225.9005752,165.9004761,198.356572,244.3460943,236.6524508,224.1805823,230.4954219,178.5638118,171.8747057,192.2921781,188.8592102,200.956828,207.5918715
Sudan,SDN,Net migration,SM.POP.NETM,..,-546005,..,..,..,..,-982687,..,..,..,..,-538145,..,..,..,..,-250001,..,..,..
Sudan,SDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,192259994.5,304929992.7,620229980.5,994580017.1,1826109985,2048439941,2120590088,2566429932,2352469971,2025849976,1742400024,1369130005,1507329956,874679992.7,969700012.2,809090026.9,862409973.1,967489990.2,1624670044,..
Sudan,SDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,739600000,977690000,1223600000,1402950000,703788385.7,800828762,999710750.1,1590626089,1394395643,1455537377,824220909.3,595843243.8,619508803.4,506556821.9,151392010.5,153411466.3,212936009.9,425214350.6,522317287.8,495355092.5
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,11.27250897,11.56819802,11.87276207,12.17649633,12.47283664,12.75990177,13.04152028,13.32371508,13.61506215,13.92184434,19.11439197,19.57076596,20.04595656,20.53568497,21.03599785,21.54800278,22.07037546,22.60478579,23.15187997,23.71212932
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2.519978369,2.589285643,2.598709166,2.526068838,2.404564778,2.275436866,2.183055564,2.140740085,2.163115464,2.228245116,2.30259996,2.359808168,2.398962995,2.412107467,2.40720187,2.398795478,2.395242326,2.392257972,2.39143409,2.391071774
Sudan,SDN,"Population, total",SP.POP.TOTL,27971077,28704786,29460517,30214189,30949514,31661824,32360619,33060844,33783779,34545014,35349676,36193781,37072555,37977657,38902948,39847433,40813398,41801532,42813237,43849269
Sudan,SDN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,15.7,..,..,..,..,12.2,..,..,..,..,..,..
Sudan,SDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,46.5,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Sudan,SDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,27,..,..,..,29.8,..,..,..,33,..,..,..,..,..,..
Sudan,SDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,61.11948013,..,57.54983139,58.09366989,58.2490387,59.24304962,59.83707809,61.68764114,64.08550262,..,..
Sudan,SDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,14.34142304,11.43505383,11.30608753,9.412415167,10.27740695,11.04182063,10.31439658,8.774134825,..,..,..,..
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,59.73646164,59.8157692,61.09540176,62.22172165,63.33871841,67.7927475,67.29325104,72.81980133,72.34951782,71.72598267,69.47705078,70.88316345,72.01493835,72.26756287,73.14597321,75.90737152,76.81606293,78.95290375,..,..
Sudan,SDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.836049974,0.8757299781,0.8741800189,0.8755900264,0.8919699788,0.8889799714,0.8597400188,0.8765900135,0.8835200071,0.8876399994,0.8930799961,0.8957099915,0.9106000066,0.918290019,0.9348499775,0.946269989,0.9622600079,0.9573299885,..,..
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,34.58132172,34.56721115,35.8759613,39.07413101,38.75273895,36.85829926,36.16999054,38.28033829,42.32099152,42.52223969,37.55913162,41.23273849,43.60937119,44.85091019,45.62371063,44.13193893,46.62173843,45.86418915,..,..
Sudan,SDN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,35.55555556,31.11111111,33.33333333,36.66666667,35.55555556,42.22222222,44.44444444,44.44444444,43.33333333,40,43.33333333,51.1111,63.33336667,66.66666667,71.1111,71.1111,54.4445
Sudan,SDN,Surface area (sq. km),AG.SRF.TOTL.K2,..,..,..,..,..,..,..,..,..,..,1854106.888,1854106.027,1854105.341,1854104.772,1854105.787,1854104.915,1854106.923,1854105.405,..,..
Sudan,SDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,6.469484382,5.862474675,3.856210161,6.894406995,7.684016394,7.982317862,8.194438005,7.390270262,..,..,..,..
Sudan,SDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.753300839,2.753273898,2.753273898,..,..
Sudan,SDN,Time required to start a business (days),IC.REG.DURS,..,..,..,38.5,38.5,38.5,38.5,38.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,34.5,34.5,..
Sudan,SDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,13.73740005,6.912672176,10.72760502,8.52857957,7.986758113,5.021567145,4.018495953,3.01021836,5.726892357,4.21004682,4.871864112,7.129093239,4.908557485,4.310418073,10.65049262,6.336915253,4.017199606,4.198944981,3.758734679,2.885930557
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,2.682950743,2.75198816,2.761149595,2.688249456,2.566478494,2.437083719,2.344449201,2.301869286,2.3876577,2.518798048,2.658577575,2.777518444,2.880619432,2.953808775,3.013862647,3.066302092,3.122346286,3.18053196,3.23652867,3.294357846
Eritrea,ERI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,85.49,82.385,81.1238,79.8626,78.6014,77.3402,76.079,72.9266,69.7742,66.6218,63.4694,60.317,58.7642,57.2114,55.6586,54.1058,52.553,50.7028,48.8526,..
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.1638444,13.60181006,11.82992122,10.6422743,22.60000021,24.5999999,24.26598059,16.77630738,14.12422744,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,17.775,..,..,..,..,20.78571429,..,..,..,..,20.78571429,..,..,..,..,20.78571429,..,..,..
Eritrea,ERI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,28.3,..,..,..,..,..,..,..,34.1,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.29477147,0.2740765133,0.2652854394,0.2500175564,0.2122651772,0.1781914866,0.1701962931,0.1469252464,0.1506448883,0.1577069659,0.180462226,0.193839951,0.1980829834,0.2053484824,0.1944467213,0.195465323,0.2109646535,0.2316962161,..,..
Eritrea,ERI,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,8,..,..,..,..,..,..,..,8.7,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,81.6938074,87.05959834,89.58189477,86.4031261,85.61362148,79.50081711,81.76096431,79.01313251,83.33547014,85.79258948,89.29768769,92.92010348,95.07983201,96.63457996,..,..,..,..,..,..
Eritrea,ERI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,312.3427973,301.6550594,308.147877,273.3905212,269.5619165,237.8705569,239.2442617,220.2082943,231.3530475,233.659587,236.3442211,240.7122972,243.0600103,245.9196049,..,..,..,..,..,..
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.80704036,11.78118084,6.442327834,5.775398982,6.16571332,6.899509392,5.771852584,4.428756649,4.528623859,6.378376598,18.15483726,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,432797640.1,540750572.1,656094138.2,760244436.6,757208868.8,822735305.2,896724741.4,997784245.2,1050653956,1037276234,1050966567,990937207.5,943357521.7,906782925.5,873287801.3,797254598.7,820766657.9,791199901.6,771710773.6,788537429.3
Eritrea,ERI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.227,5.145,5.073,5.007,4.945,4.881,4.812,4.737,4.656,4.571,4.486,4.407,4.335,4.273,4.217,4.164,4.112,4.056,3.997,..
Eritrea,ERI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,12131626.4,22766165.8,24999786.5,24103664.8,1431553.8,15375609.7,7206504,39000000,91000000,91000000,39000000,41357999.9,43859000,46511000,49323000,52305000,55468000,61015000,67116000,73828000
Eritrea,ERI,Forest area (sq. km),AG.LND.FRST.K2,11153,11121.4,11089.8,11058.2,11026.6,10995,10963.4,10931.8,10900.2,10868.6,10837,10805.4,10773.8,10742.2,10710.6,10679,10647.4,10615.8,10584.2,10552.6
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,752368495.5,729321366.7,870247703.2,1109054005,1098425901,1211161880,1317974491,1380188800,1856695551,1589515447,2065001626,..,..,..,..,..,..,..,..,..
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.755435528,3.005429192,-2.655515925,1.451735566,2.574449551,-0.9692171107,1.426822211,-9.783030018,3.876501528,2.194190349,8.679800101,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,310,300,300,340,390,410,420,410,480,510,600,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1630,1630,1540,1530,1560,1550,1570,1410,1450,1470,1610,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,742638742.2,749383258.6,778771883.9,922192926.1,1100996799,1183884594,1244706196,1252035687,1501264214,1632264942,1940938992,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3882334372,4040941346,3995622454,4151458431,4414188415,4510019762,4705298983,4314353636,4514907122,4650579868,5164760114,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,35.26062176,29.54893233,26.54396041,20.26292175,20.33943972,13.68111654,12.67357541,12.71354048,9.263795978,12.38540149,12.62631766,..,..,..,..,..,..,..,..,..
Eritrea,ERI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84,83,92,96,95,94,92,91,93,95,96,98,94,90,97,99,99,99,99,..
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,61.2556706,64.80898282,67.56549646,59.79550787,54.9403177,38.36133666,28.78770695,26.1321934,23.44351776,31.09308886,29.23895286,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.53351043,19.17384491,19.69660113,19.61273885,20.4623875,18.15290725,19.19520823,25.91468245,21.81933914,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.07726958,16.14866736,21.87284176,24.79928568,7.623689359,11.39400395,7.288208261,16.0762201,29.50450714,-16.2281997,19.53822815,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.864,56.5,57.191,57.932,58.707,59.487,60.243,60.952,61.602,62.193,62.732,63.238,63.726,64.201,64.664,65.111,65.538,65.941,66.321,..
Eritrea,ERI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,58.74780811,80.89712258,50.5603173,44.2719649,45.61072346,41.86063057,39.68210338,44.26930576,32.36933484,42.33994713,66.82803455,54.05065794,46.2893847,69.19130088,44.89797342,53.17465214,55.95734861,70.10389736,73.45767701,59.50336746
Eritrea,ERI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,22.13679156,20.67187836,20.86574531,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.735347376,1.430593503,2.124456644,2.814850214,3.546811572,4.523513423,5.84383531,7.527725817,9.39303406,10.81363751,12.60475399,14.20956809,14.9856792,20.36395515,..,..,..
Eritrea,ERI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,81.1,77.3,73.8,70.5,67.5,64.6,61.9,59.4,57.1,55.1,53.1,51.2,49.5,47.9,46.3,44.8,43.3,41.9,40.6,39.3
Eritrea,ERI,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,103.6655891,91.57530238,92.18178976,91.22568207,95.91993139,97.45066149,100.6633706,92.95923078,99.56269753,105.7587964,107.0432192,104.9661758,106.5062754,106.1688559,101.4554016,103.3548958,111.2770097,112.4628238,109.6927063,105.8925705
Eritrea,ERI,Net migration,SM.POP.NETM,..,227290,..,..,..,..,-80009,..,..,..,..,-246000,..,..,..,..,-199290,..,..,..
Eritrea,ERI,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,284700012.2,226669998.2,316959991.5,263519989,349739990.2,126190002.4,158529998.8,145419998.2,142619995.1,162309997.6,133410003.7,135970001.2,81309997.56,84190002.44,93919998.17,66819999.69,79199996.95,84239997.86,276929992.7,..
Eritrea,ERI,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,23.51208911,24.56494059,25.75219802,26.92880198,27.98666337,28.89315842,29.66871287,30.32457426,30.89029703,31.39046535,31.82147525,32.17924752,32.48963366,32.78657426,33.09720792,33.43126733,33.7910297,34.18610891,34.62492079,35.11313861
Eritrea,ERI,Population growth (annual %),SP.POP.GROW,3.527498231,4.380552826,4.719973616,4.467643594,3.853166896,3.187674572,2.64882178,2.186536353,1.84837072,1.606207281,1.363718869,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Population, total",SP.POP.TOTL,2374721,2481059,2600972,2719809,2826653,2918209,2996540,3062782,3119920,3170437,3213969,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.4,1.4,1.3,1.2,1.1,1,1,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.5,0.5
Eritrea,ERI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,34.3,..,..,..,..,..,..,..,39.4,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,49.49895096,48.9708519,55.22574997,64.33746338,79.40328979,79.71649933,79.34432983,82.01907349,87.97068787,76.33065033,73.28090668,66.08583832,61.0422287,..,62.84111023,..,64.18666077,60.27051163,..,..
Eritrea,ERI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"School enrollment, primary (% gross)",SE.PRM.ENRR,81.24861145,91.5184021,101.5806808,108.5685883,112.4672318,111.9507217,103.105072,97.44982147,91.38321686,83.67566681,86.23454285,87.27342987,92.24736786,79.85054779,76.16100311,..,68.47451782,68.43383026,..,..
Eritrea,ERI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.7892900109,0.7538899779,0.7581499815,0.7175400257,0.7278400064,0.7306200266,0.78798002,0.7819399834,0.7827600241,0.8094699979,0.8140599728,0.8186399937,0.9362499714,0.8361899853,0.8554599881,..,0.8747799993,0.8787999749,..,..
Eritrea,ERI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,34.51480103,35.42396927,36.05879974,36.67491913,40.3620491,42.51174164,41.60852051,44.91022873,49.02930069,51.99332809,55.62369156,59.33432007,59.88954926,58.9507103,51.82041931,..,47.49213028,47.69710922,..,..
Eritrea,ERI,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,37.77777778,40,42.22222222,37.77777778,37.77777778,32.22222222,32.22222222,32.22222222,32.22222222,31.11111111,31.11111111,27.7778,28.8889,28.88886667,27.77776667,27.77776667,31.1111
Eritrea,ERI,Surface area (sq. km),AG.SRF.TOTL.K2,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,117600,..,..
Eritrea,ERI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.872187166,2.958340929,2.958340929,..,..
Eritrea,ERI,Time required to start a business (days),IC.REG.DURS,..,..,..,76,76,76,83,84,84,84,84,84,84,84,84,84,84,84,84,..
Eritrea,ERI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Urban population growth (annual %),SP.URB.GROW,6.740118906,7.556630886,7.856421239,7.565127509,6.905860938,6.202907863,5.618298449,5.120303067,3.554282172,3.297772888,3.043941713,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,105.6588,104.2,102.7784,101.3568,99.9352,98.5136,97.092,94.9042,92.7164,90.5286,88.3408,86.153,83.938,81.723,79.508,77.293,75.078,74.044,73.01,..
Kenya,KEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.84926011,25.8539676,25.80443937,24.92904109,24.2362747,20.5196878,20.58666446,22.19634016,16.25498147,17.56775989,18.89471122,18.82972593,18.61655159,18.34783934,19.46961478,20.03451643,20.89363741,20.31491042,21.16950318,23.04756667
Kenya,KEN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,9.983773071,..,..,..,..,13.68668047,..,..,..,..,15.54975845,..,..,..,..,19.47826087,..,..,..
Kenya,KEN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,41.6,..,..,..,..,..,43.8,..,..,..,..,61.8,..,..,..,..,..,..
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2316691482,0.2198404788,0.188299583,0.2085013142,0.2274409127,0.2470182572,0.2420817438,0.2490451343,0.2862954827,0.3007326743,0.3017721646,0.2735464832,0.3097540496,0.3218411076,0.3569463845,0.3826588002,0.3761363789,0.3580284076,..,..
Kenya,KEN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,39.3,..,..,..,..,..,45.5,..,..,..,..,58,64.7,61.6,60.6,62.8,59.7,..
Kenya,KEN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,113.8862396,113.1200738,118.689293,125.8584649,128.164183,135.8600415,139.4359842,138.8721909,139.7982553,147.8443701,148.7090613,150.4392902,160.9842323,164.3252601,..,..,..,..,..,..
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,431.9814662,426.0163904,423.7140573,433.5064755,436.9270718,443.1654152,440.4651235,443.5401361,456.9495453,464.4134033,461.4656863,454.8357504,468.6365897,505.9965123,..,..,..,..,..,..
